TIPO_INSTITUCION	INSTITUCION	SEDE	REGION	CARRERA	HORARIO	ACREDITACION_CARRERA	TOTAL_MATRICULADOS	TOTAL_MATRICULADOS_PRIMER_AÑO
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	CASA CENTRAL	REGIÓN METROPOLITANA	REDES Y TELECOMUNICACIONES	Vespertino	No Acreditada	161	83
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	CASA CENTRAL	REGIÓN METROPOLITANA	MARKETING Y VENTAS	Vespertino	No Acreditada	23	23
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	CASA CENTRAL	REGIÓN METROPOLITANA	TECNICO JURIDICO	Diurno	No Acreditada	83	40
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	CASA CENTRAL	REGIÓN METROPOLITANA	TECNICO JURIDICO	Vespertino	No Acreditada	113	68
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	CASA CENTRAL	REGIÓN METROPOLITANA	TECNICO JURIDICO	A Distancia	No Acreditada	13	13
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	CASA CENTRAL	REGIÓN METROPOLITANA	COCINA NACIONAL E INTERNACIONAL	Diurno	No Acreditada	402	185
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	CASA CENTRAL	REGIÓN METROPOLITANA	COCINA NACIONAL E INTERNACIONAL	Vespertino	No Acreditada	298	181
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	CASA CENTRAL	REGIÓN METROPOLITANA	COCINA NACIONAL E INTERNACIONAL	Otro	No Acreditada	17	17
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	CASA CENTRAL	REGIÓN METROPOLITANA	SECRETARIADO GERENCIAL BILINGÜE	Diurno	No Acreditada	95	42
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	CASA CENTRAL	REGIÓN METROPOLITANA	SECRETARIADO GERENCIAL BILINGÜE	Vespertino	No Acreditada	99	65
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	CASA CENTRAL	REGIÓN METROPOLITANA	TECNICO EN ENFERMERIA	Diurno	No Acreditada	677	309
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	CASA CENTRAL	REGIÓN METROPOLITANA	TECNICO EN ENFERMERIA	Vespertino	No Acreditada	760	368
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	SEDE AGUSTINAS	REGIÓN METROPOLITANA	MECANICA AUTOMOTRIZ	Diurno	No Acreditada	104	43
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	SEDE AGUSTINAS	REGIÓN METROPOLITANA	MECANICA AUTOMOTRIZ	Vespertino	No Acreditada	203	118
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	SEDE AGUSTINAS	REGIÓN METROPOLITANA	ANALISIS DE SISTEMAS	Diurno	No Acreditada	53	28
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	SEDE AGUSTINAS	REGIÓN METROPOLITANA	ANALISIS DE SISTEMAS	Vespertino	No Acreditada	107	51
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	SEDE ALAMEDA	REGIÓN METROPOLITANA	TECNICO EN ODONTOLOGIA	Semipresencial	No Acreditada	154	76
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	SEDE ALAMEDA	REGIÓN METROPOLITANA	ADMINISTRACION Y GESTION DE EMPRESAS	Semipresencial	No Acreditada	102	101
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	SEDE ALAMEDA	REGIÓN METROPOLITANA	MASOTERAPIA	Otro	No Acreditada	15	15
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	SEDE ALAMEDA	REGIÓN METROPOLITANA	TECNICO EN EDUCACION PARVULARIA	Semipresencial	No Acreditada	123	100
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	SEDE ALAMEDA	REGIÓN METROPOLITANA	TECNICO EN EDUCACION PARVULARIA	Otro	No Acreditada	31	31
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	SEDE ALAMEDA	REGIÓN METROPOLITANA	PREVENCION DE RIESGOS Y MEDIO AMBIENTE	Otro	No Acreditada	72	72
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	SEDE ALAMEDA	REGIÓN METROPOLITANA	CONTABILIDAD GENERAL	Semipresencial	No Acreditada	28	28
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	SEDE ALAMEDA	REGIÓN METROPOLITANA	PREPARADOR FISICO	Diurno	No Acreditada	131	112
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	SEDE ALAMEDA	REGIÓN METROPOLITANA	PREPARADOR FISICO	Vespertino	No Acreditada	135	118
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	SEDE ALAMEDA	REGIÓN METROPOLITANA	PREPARADOR FISICO	Otro	No Acreditada	23	23
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	SEDE ALAMEDA	REGIÓN METROPOLITANA	COCINA NACIONAL E INTERNACIONAL	Semipresencial	No Acreditada	18	18
CENTRO DE FORMACIÓN TÉCNICA	CFT ICEL	SEDE ALAMEDA	REGIÓN METROPOLITANA	TECNICO EN ENFERMERIA	Semipresencial	No Acreditada	145	98
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Diurno	No Acreditada	142	70
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Vespertino	No Acreditada	215	102
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	MECANICA AUTOMOTRIZ EN MAQUINARIA PESADA	Diurno	No Acreditada	152	91
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	PREVENCION DE RIESGOS	Diurno	No Acreditada	122	67
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	PREVENCION DE RIESGOS	Vespertino	No Acreditada	84	48
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Vespertino	No Acreditada	2	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ELECTRICIDAD INDUSTRIAL MENCION PROYECTOS ELECTRICOS	Diurno	No Acreditada	37	23
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ELECTRICIDAD INDUSTRIAL MENCION PROYECTOS ELECTRICOS	Vespertino	No Acreditada	92	45
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Diurno	No Acreditada	77	43
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Vespertino	No Acreditada	115	52
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS	Diurno	No Acreditada	16	8
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS	Vespertino	No Acreditada	38	28
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ELECTRONICA INDUSTRIAL	Diurno	No Acreditada	28	10
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ELECTRONICA INDUSTRIAL	Vespertino	No Acreditada	74	34
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	MECANICA AUTOMOTRIZ	Diurno	No Acreditada	7	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	MECANICA AUTOMOTRIZ	Vespertino	No Acreditada	11	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	COMERCIO EXTERIOR	Vespertino	No Acreditada	10	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ANALISTA PROGRAMADOR	Diurno	No Acreditada	50	20
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ANALISTA PROGRAMADOR	Vespertino	No Acreditada	61	27
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	AUTOMATIZACION Y CONTROL INDUSTRIAL	Diurno	No Acreditada	40	17
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	AUTOMATIZACION Y CONTROL INDUSTRIAL	Vespertino	No Acreditada	147	74
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	DIBUJO DE PROYECTOS DE ARQUITECTURA E INGENIERIA	Vespertino	No Acreditada	48	30
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	CONTABILIDAD GENERAL	Vespertino	No Acreditada	41	14
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	EDIFICACION	Diurno	No Acreditada	65	31
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	EDIFICACION	Vespertino	No Acreditada	83	40
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Diurno	No Acreditada	27	18
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	54	30
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Diurno	No Acreditada	11	7
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Vespertino	No Acreditada	28	15
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	GAS E INSTALACIONES SANITARIAS	Vespertino	No Acreditada	43	22
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	LOGISTICA	Vespertino	No Acreditada	85	47
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS	Diurno	No Acreditada	34	13
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS	Vespertino	No Acreditada	106	50
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	TECNOLOGIA EN ANALISIS QUIMICO	Diurno	No Acreditada	43	20
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	TECNOLOGIA EN ANALISIS QUIMICO	Vespertino	No Acreditada	118	45
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	FABRICACION Y MONTAJE INDUSTRIAL	Diurno	No Acreditada	34	18
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RENCA	REGIÓN METROPOLITANA	FABRICACION Y MONTAJE INDUSTRIAL	Vespertino	No Acreditada	96	54
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	GESTION Y CONTROL DE CALIDAD	Diurno	No Acreditada	42	16
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	GESTION Y CONTROL DE CALIDAD	Vespertino	No Acreditada	107	49
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	GASTRONOMIA INTERNACIONAL	Diurno	No Acreditada	241	120
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	GASTRONOMIA INTERNACIONAL	Vespertino	No Acreditada	93	62
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Diurno	No Acreditada	210	107
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Vespertino	No Acreditada	238	138
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	PREVENCION DE RIESGOS	Diurno	No Acreditada	187	92
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	PREVENCION DE RIESGOS	Vespertino	No Acreditada	162	69
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Diurno	No Acreditada	11	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Vespertino	No Acreditada	6	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	DISEÑO Y PROGRAMACION MULTIMEDIA	Diurno	No Acreditada	58	24
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	DISEÑO Y PROGRAMACION MULTIMEDIA	Vespertino	No Acreditada	47	15
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS	Diurno	No Acreditada	46	22
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS	Vespertino	No Acreditada	65	46
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	MECANICA AUTOMOTRIZ	Vespertino	No Acreditada	4	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	MANTENIMIENTO INDUSTRIAL	Diurno	No Acreditada	39	23
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	MANTENIMIENTO INDUSTRIAL	Vespertino	No Acreditada	101	57
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	TECNICO EN ENFERMERIA	Diurno	No Acreditada	182	85
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	ANALISTA PROGRAMADOR	Diurno	No Acreditada	136	57
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	ANALISTA PROGRAMADOR	Vespertino	No Acreditada	85	48
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	DIBUJO DE PROYECTOS DE ARQUITECTURA E INGENIERIA	Diurno	No Acreditada	35	34
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	DIBUJO DE PROYECTOS DE ARQUITECTURA E INGENIERIA	Vespertino	No Acreditada	76	48
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	CONTABILIDAD GENERAL	Diurno	No Acreditada	33	14
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	CONTABILIDAD GENERAL	Vespertino	No Acreditada	37	20
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Diurno	No Acreditada	72	40
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	85	44
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	TOPOGRAFIA	Diurno	No Acreditada	62	27
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	TOPOGRAFIA	Vespertino	No Acreditada	45	28
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	ELECTRICIDAD INDUSTRIAL MENCION ELECTROMECANICA	Diurno	No Acreditada	29	17
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE MAIPU	REGIÓN METROPOLITANA	ELECTRICIDAD INDUSTRIAL MENCION ELECTROMECANICA	Vespertino	No Acreditada	69	47
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	GASTRONOMIA INTERNACIONAL	Diurno	No Acreditada	479	172
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	GASTRONOMIA INTERNACIONAL	Vespertino	No Acreditada	129	38
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	DISEÑO Y PROGRAMACION MULTIMEDIA	Diurno	No Acreditada	15	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	PAISAJISMO	Diurno	No Acreditada	68	25
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	HOTELES Y RESTAURANTES	Diurno	No Acreditada	56	21
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	TURISMO MENCION VIAJES Y TURISMO	Diurno	No Acreditada	58	28
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	TURISMO MENCION TURISMO AVENTURA	Diurno	No Acreditada	62	25
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	ANALISTA PROGRAMADOR	Diurno	No Acreditada	52	17
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	ANALISTA PROGRAMADOR	Vespertino	No Acreditada	34	9
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Diurno	No Acreditada	78	33
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	34	9
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Diurno	No Acreditada	144	71
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Vespertino	No Acreditada	65	21
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	DISEÑO EDITORIAL	Diurno	No Acreditada	1	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE APOQUINDO	REGIÓN METROPOLITANA	SERVICIOS TURISTICOS MENCION VIAJES Y TURISMO	Diurno	No Acreditada	3	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	ASISTENTE JURIDICO	Diurno	No Acreditada	14	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	TECNICO EN ENFERMERIA MENCION DIALISIS	Diurno	No Acreditada	19	18
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	SOPORTE COMPUTACIONAL	Diurno	No Acreditada	1	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	LABORATORISTA CLINICO, BANCO DE SANGRE E IMAGENOLOGIA	Diurno	No Acreditada	130	53
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	LABORATORISTA CLINICO, BANCO DE SANGRE E IMAGENOLOGIA	Vespertino	No Acreditada	71	32
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Diurno	No Acreditada	9	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Vespertino	No Acreditada	8	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	ASISTENTE EN EDUCACION DE PARVULOS	Diurno	No Acreditada	26	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	TECNICO EN ODONTOLOGIA	Diurno	No Acreditada	112	34
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	TECNICO EN ODONTOLOGIA	Vespertino	No Acreditada	58	19
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS	Diurno	No Acreditada	80	31
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS	Vespertino	No Acreditada	130	47
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	COMERCIO EXTERIOR	Diurno	No Acreditada	72	33
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	COMERCIO EXTERIOR	Vespertino	No Acreditada	118	32
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	TECNICO EN ENFERMERIA	Diurno	No Acreditada	470	164
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	ANALISTA PROGRAMADOR	Diurno	No Acreditada	205	76
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	ANALISTA PROGRAMADOR	Vespertino	No Acreditada	226	66
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	CONTABILIDAD GENERAL	Diurno	No Acreditada	58	18
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	CONTABILIDAD GENERAL	Vespertino	No Acreditada	153	52
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Diurno	No Acreditada	96	55
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	120	43
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Diurno	No Acreditada	73	35
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Vespertino	No Acreditada	94	42
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION PERSONAL	Vespertino	No Acreditada	3	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	LOGISTICA	Vespertino	No Acreditada	39	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	TECNICO EN ENFERMERIA MENCION INSTRUMENTISTA QUIRURGICO	Diurno	No Acreditada	38	37
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	PREPARADOR FISICO	Diurno	No Acreditada	18	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	ADMINISTRACION INDUSTRIAL	Vespertino	No Acreditada	44	28
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	GASTRONOMIA INTERNACIONAL	Diurno	No Acreditada	185	64
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	GASTRONOMIA INTERNACIONAL	Vespertino	No Acreditada	45	16
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Diurno	No Acreditada	152	70
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Vespertino	No Acreditada	105	42
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	PREVENCION DE RIESGOS	Diurno	No Acreditada	180	77
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	PREVENCION DE RIESGOS	Vespertino	No Acreditada	81	43
